tid	index	output	input
469845124600455168	1104	['i', 'just', 'saw', 'a', 'prettier', 'version', 'nicki', 'minaj', '@deedeespeaks', ':)', '#godblessings']	['i', 'just', 'saw', 'a', 'prettier', 'version', 'nicki', 'minaj', '@DeeDeeSpeaks', ':)', '#godblessings']
471102522414080000	1107	"['boroko', 'haboyo', 'and', ""there's"", 'so', 'much', 'trash', ""i'm"", 'thinking', 'about', ',', 'i', ""can't"", 'study', '.', 'wena', '?', 'rt', '@glo_riah', ':', 'ha', 'o', 'robale', '??', 'kaygeo']"	"['Boroko', 'haboyo', 'and', ""there's"", 'so', 'much', 'trash', ""I'm"", 'thinking', 'about', ',', 'I', ""can't"", 'study', '.', 'Wena', '?', 'RT', '@glo_riah', ':', 'Ha', 'o', 'robale', '??', 'KayGeO']"
472175224041906176	1108	"['good', 'night', 'laughing my fucking ass off', 'this', 'homework', 'shit', ""ain't"", 'working', 'for', 'me', '.']"	['Good', 'night', 'lmfaooo', 'this', 'hw', 'shit', 'aint', 'working', 'for', 'me', '.']
472076733391601665	1109	"['if', 'i', ""can't"", 'afford', 'the', 'real', 'deal', ',', 'i', ""ain't"", 'buying', 'nothing', 'fake', '..', 'i', 'just', ""won't"", 'have', 'it']"	"['If', 'I', 'cnt', 'Afford', 'the', 'Real', 'Deal', ',', 'I', ""ain't"", 'buying', 'nuffin', 'fake', '..', 'I', 'just', ""won't"", 'have', 'it']"
470937128407285760	1111	"['rt', '@soofunnypost', ':', '*', 'on', 'a', 'roller', 'coaster', '*', 'other', 'people', ';', '""', 'ahhh', '!', 'wooohoo', '!', '""', 'me', ':', '""', 'holy', 'shit', '.', 'oh my god', 'oh my god', 'oh my god', 'oh my god', 'oh my god', ""i'm"", 'gonna', ""die!'""]"	"['RT', '@SooFunnyPost', ':', '*', 'On', 'a', 'roller', 'coaster', '*', 'Other', 'People', ';', '""', 'AHHH', '!', 'WOOOHOO', '!', '""', 'Me', ':', '""', 'HOLY', 'SHIT', '.', 'OMG', 'OMG', 'OMG', 'OMG', 'OMG', ""I'M"", 'GONNA', ""DIE!'""]"
471755713958916096	1113	['rt', '@aurak4s1h', ':', 'desain', 'kamar', 'cewek', 'manis', '-', 'nice', 'girl', 'teenage', 'room', 'design', 'ideas', 'http://t.co/2vvxfbu5fp']	['RT', '@AuraK4s1h', ':', 'Desain', 'Kamar', 'Cewek', 'Manis', '-', 'Nice', 'Girl', 'Teenage', 'Room', 'Design', 'Ideas', 'http://t.co/2vVXfBU5Fp']
469973281567956993	1114	"['rt', '@chlldhoodruiner', ':', 'i', 'keep', 'telling', 'you', 'niggers', '...', 'lifting', 'weights', ""don't"", 'teach', 'you', 'how', 'to', 'fight', '.', 'laughing out loud', 'https://t.co/lyik8imzrv']"	"['RT', '@CHlLDHOODRUINER', ':', 'I', 'keep', 'telling', 'u', 'niggas', '...', 'lifting', 'weights', ""don't"", 'teach', 'you', 'how', 'to', 'fight', '.', 'lol', 'https://t.co/LYik8ImZRv']"
471818657878650880	1115	"['sneak', 'this', 'man', ""that's"", 'gonna', 'hurt', 'you']"	['Sneak', 'diss', 'man', 'thats', 'gonna', 'hurt', 'you']
470363641250729985	1119	['yay', 'so', 'much', 'fun', '.', 'just kidding', 'http://t.co/jnbyu9vnrg']	['Yay', 'so', 'much', 'fun', '.', 'Jk', 'http://t.co/JnBYU9vNRG']
471095744410038272	1121	['rt', '@locketmin0923', ':', 'gah', 'dazzling', 'girl', 'jonghyun', 'is', 'more', 'dazzling', 'than', 'any', 'girl']	['RT', '@locketmin0923', ':', 'Gah', 'Dazzling', 'Girl', 'Jonghyun', 'is', 'more', 'dazzling', 'than', 'any', 'girl']
469988594963468290	1122	['@yusufrasheedat1', 'happy', 'birthday', 'to', 'my', 'lovely', 'angel', ',', 'and', 'i', 'wish', 'you', 'long', 'life', 'and', 'prosperity', '........', 'and', 'wish', 'you', 'all', 'the', 'good', 'tinz', 'that', 'life', 'has', 'to', 'offer', '.']	['@Yusufrasheedat1', 'Hapi', 'birthday', '2', 'my', 'lovely', 'angel', ',', 'nd', 'I', 'wish', 'u', 'long', 'life', 'nd', 'prosperity', '........', 'Nd', 'wish', 'u', 'all', 'd', 'gud', 'tinz', 'dat', 'life', 'has', '2', 'offer', '.']
471377752621215745	1123	['13', 'tips', 'to', 'tell', 'your', 'friends', 'or', 'office', 'mate', 'that', 'he/she', 'has', 'deadly', 'body', 'odor', 'ang', 'baho', 'mo', 'teh', '!', 'http://t.co/xhwvjbji4m']	['13', 'Tips', 'to', 'tell', 'your', 'Friends', 'or', 'Office', 'mate', 'that', 'he/she', 'has', 'deadly', 'body', 'odor', 'ANG', 'BAHO', 'MO', 'TEH', '!', 'http://t.co/XHWVJbJi4m']
471410409484722176	1125	"['rt', '@curlyboyplease', ':', 'bullshit', 'if', 'jb', ""wasn't"", 'band', 'there', 'is', 'no', 'way', 'in', 'hell', 'they', 'will', 'be', 'http://t.co/fw7z7ac7ic']"	['RT', '@curlyboyplease', ':', 'BULLSHIT', 'IF', 'JB', 'WASNT', 'BAND', 'THERE', 'IS', 'NO', 'WAY', 'IN', 'HELL', 'THEY', 'WILL', 'BE', 'http://t.co/Fw7z7aC7ic']
470194161992204290	1128	"['rt', '@teddythabandman', ':', 'i', 'feel', 'like', 'i', 'been', 'getting', 'all', 'the', 'signs', 'to', 'fall', 'back', 'and', ""that's"", 'exactly', 'what', ""i'm"", 'about to', 'do', 'with', 'one of my followers']"	"['RT', '@TeddyThaBandMan', ':', 'I', 'feel', 'like', 'I', 'been', 'gettin', 'all', 'the', 'signs', 'to', 'fall', 'back', 'and', ""that's"", 'exactly', 'what', ""I'm"", 'bouta', 'do', 'wit', 'oomfs']"
470919151637127168	1130	['testi', 'from', 'my', 'lovely', 'cust', '{}', 'thank', 'you', 'dear', '!', '#testibagayashop', 'http://t.co/0ktpumdfg6']	['Testi', 'from', 'my', 'lovely', 'cust', '{}', 'Thank', 'u', 'dear', '!', '#testibagayashop', 'http://t.co/0KTPUmdFG6']
470673612874477568	1131	['@mytieyonce', 'niggers', 'get', 'mad', 'when', 'they', 'lose', 'and', 'start', 'taking', 'shots', 'laughing out loud']	['@Mytieyonce', 'niggas', 'get', 'mad', 'when', 'they', 'lose', 'and', 'start', 'taking', 'shots', 'lol']
471472053191999488	1132	['the', '#thunder', 'looking', 'like', 'the', '#thunder', 'tonight', '...', 'but', 'you', 'better', 'not', 'count', 'the', '#spurs', 'out', 'yet', 'though', '.']	['The', '#Thunder', 'lookin', 'like', 'the', '#Thunder', 'tonight', '...', 'but', 'u', 'better', 'not', 'count', 'the', '#Spurs', 'out', 'yet', 'tho', '.']
470684711032209409	1134	['@hannah_downey19', 'sell', 'chicharito', ',', 'keep', 'welbz', '&', 'put', 'him', 'on', 'left', 'of', '4-3-3', 'he', 'says', 'he', 'likes', 'that', 'but', 'not', 'left', 'of', '4-4-2']	['@Hannah_Downey19', 'sell', 'Chicharito', ',', 'keep', 'Welbz', '&', 'put', 'him', 'on', 'legt', 'of', '4-3-3', 'he', 'says', 'he', 'likes', 'that', 'but', 'not', 'left', 'of', '4-4-2']
471806133695303681	1136	"['jessica', 'snsd', ""doesn't"", 'like', 'fruit', ',', 'and', 'her', 'phobia', 'with', 'cucumber']"	['Jessica', 'SNSD', 'doesnot', 'like', 'fruit', ',', 'and', 'her', 'phobia', 'with', 'cucumber']
470396600058392576	1137	"['laughing out loud', 'they', 'give', 'no', 'fucks', '.', 'they', 'out', 'there', 'trying', 'to', 'out', 'thot', 'each', 'other', '.', '""', '@_sellz', ':', 'fab', 'out', 'there', 'calling', ""y'all"", 'thots', 'laughing out loud', '""']"	"['Lol', 'they', 'give', 'no', 'fucks', '.', 'They', 'out', 'there', 'trying', 'to', 'out', 'THOT', 'each', 'other', '.', '""', '@_SeLLz', ':', 'Fab', 'out', 'there', 'calling', 'yall', 'thots', 'lol', '""']"
471632766304415746	1138	['@timesnow', '.', 'j&k', 'people', 'have', 'suffered', 'in spite', 'of', '&', 'not', 'due', 'to', 'lack', 'of', 'art', '370', 'which', 'provdes', 'protection', 'to', 'pol', 'ldrs', 'on', 'issues', 'of', 'accountability', '.']	['@timesnow', '.', 'J&K', 'ppl', 'have', 'suffered', 'inspite', 'of', '&', 'not', 'due', 'to', 'lack', 'of', 'art', '370', 'which', 'provdes', 'protection', 'to', 'pol', 'ldrs', 'on', 'issues', 'of', 'accountability', '.']
471922479485550592	1139	['who', 'gets', 'rejected', 'from', 'mcdonalds', '?', 'laughing out loud']	['Who', 'gets', 'rejected', 'from', 'McDonalds', '?', 'Lol']
470001999950258176	1140	['rt', '@comedyortruth', ':', 'when', 'you', 'see', 'bae', 'tweeting', 'someone', 'else', 'http://t.co/ox1p407ovr']	['RT', '@ComedyOrTruth', ':', 'when', 'u', 'see', 'bae', 'tweeting', 'someone', 'else', 'http://t.co/OX1P407oVr']
471242167579467776	1145	['@thespear_', 'are', 'you', 'sure', 'it', 'was', 'not', 'optimus', 'prime', 'on', 'one', 'of', 'his', 'after', 'party', 'runs', '?']	['@TheSpear_', 'r', 'u', 'sure', 'it', 'was', 'not', 'Optimus', 'prime', 'on', 'one', 'of', 'his', 'after', 'party', 'runs', '?']
471692598050975744	1147	['search', 'for', '#lancomegrandiose', 'on', 'twitter', 'and', 'instagram', 'for', 'more', 'pictures', '!', 'rechercher', 'des', '#', 'lancomegrandiose', 'sur', '...', 'http://t.co/egal16elej']	['Search', 'for', '#LancomeGrandiose', 'on', 'Twitter', 'and', 'Instagram', 'for', 'more', 'pictures', '!', 'Rechercher', 'des', '#', 'LancomeGrandiose', 'sur', '...', 'http://t.co/egAl16eleJ']
470890357723385857	1149	['t', ':', 'viafo_share_twitter', 'r', ':', '4888759250190336', '2014-05-26t', '11:33:04', '.', '452740', 'vsg', 'share']	['T', ':', 'viafo_share_twitter', 'R', ':', '4888759250190336', '2014-05-26T', '11:33:04', '.', '452740', 'VSG', 'Share']
470456209511038976	1150	['happy', 'sunday', '2', 'my', 'special', 'people', 'around', 'the', 'global', '.....', '#exceeding', 'grace', 'for', 'you', 'all', '.']	['Hapi', 'Sunday', '2', 'my', 'special', 'People', 'around', 'd', 'global', '.....', '#Exceeding', 'Grace', 'for', 'U', 'All', '.']
471118859223584770	1153	"['@beautifulloser8', ""i'm"", 'about', 'to', 'type', 'it', 'up']"	['@beautifulloser8', 'im', 'abt', 'to', 'type', 'it', 'up']
470767087145582592	1154	['the', 'weeknd', 'x', 'montreal']	['The', 'Weeknd', 'x', 'Montreal']
469944449897086976	1155	['rt', '@1dupdatebra', ':', '#cobertura1dbra', 'hq', '-', 'niall', 'no', 'palco', ':', 'http://t.co/y6kg3ggogi']	['RT', '@1DUpdateBRA', ':', '#Cobertura1DBRA', 'HQ', '-', 'Niall', 'no', 'palco', ':', 'http://t.co/y6KG3ggOgI']
470817255194759168	1156	['rt', '@melly_belly23', ':', 'the fuck', 'was', 'i', 'thinking']	['RT', '@Melly_belly23', ':', 'Tf', 'was', 'I', 'thinkin']
470156912370405376	1158	"[""i'm"", 'at', 'momo', 'cha', 'milk', 'tea', '&', 'cafe', '(', 'bekasi', ')', 'w/', '5', 'others', 'http://t.co/pdo8vtlthr']"	"[""I'm"", 'at', 'Momo', 'Cha', 'Milk', 'Tea', '&', 'Cafe', '(', 'Bekasi', ')', 'w/', '5', 'others', 'http://t.co/PDo8vTLThR']"
469848517792759808	1160	['rt', '@asco', ':', 'our', 'first', 'cancer', 'survivorship', 'compendium', 'for', 'healthcare', 'providers', 'http://t.co/kvrdlo1h08']	['RT', '@ASCO', ':', 'Our', 'first', 'Cancer', 'Survivorship', 'Compendium', 'for', 'healthcare', 'providers', 'http://t.co/KvRdLO1H08']
470236545417355264	1163	['@siti_malinee', 'your', 'future', 'are', 'good', '!', 'keep', 'it', 'up', 'melanie', '.', 'make', 'it', 'happen', '!', 'aku', 'doakan', ':)']	['@siti_malinee', 'your', 'future', 'are', 'good', '!', 'Keep', 'it', 'up', 'melanie', '.', 'Make', 'it', 'happen', '!', 'Aku', 'doakan', ':)']
471215433085759488	1165	['la', 'smooth', 'dipsomaniac', 'be', 'sensible', 'of', 'in', 'order', 'to', 'sharepoint', 'under', 'way', 'ipad', ':', 'kky']	['La', 'smooth', 'dipsomaniac', 'be', 'sensible', 'of', 'in', 'order', 'to', 'sharepoint', 'under', 'way', 'ipad', ':', 'Kky']
470740679824781312	1166	['rt', '@phe_justquen', ':', 'westbrook', 'basically', 'lebron', 'when', 'he', 'hot', '#honest']	['RT', '@PHE_JustQuen', ':', 'Westbrook', 'basically', 'Lebron', 'when', 'he', 'Hot', '#Honest']
471230209614573568	1167	"['@waitforithoran', ""i'm"", 'good', 'how about you', '?', ':)', 'by the way', 'we', 'always', 'talk', 'and', 'everything', 'but', ""i don't know"", 'your', 'name', ':(']"	['@waitforithoran', 'im', 'good', 'hbu', '?', ':)', 'btw', 'we', 'always', 'talk', 'and', 'everything', 'but', 'idk', 'your', 'name', ':(']
471972416864800770	1168	['#4', ':', 'sodo', 'tek', 'tm', 'replacment', 'ac', 'adapter', 'power', 'supply', 'for', 'hp', 'photosmart', '7520', 'e-all-in-one', 'printer', '+', 'required', 'power', '...', 'http://t.co/vzlbcv7vz6']	['#4', ':', 'SoDo', 'Tek', 'TM', 'Replacment', 'AC', 'Adapter', 'Power', 'Supply', 'For', 'HP', 'Photosmart', '7520', 'e-All-in-One', 'Printer', '+', 'Required', 'Power', '...', 'http://t.co/VZLbCv7vz6']
470317424181395456	1169	['@atm_id', '@atm_garislunak', 'tetap', 'salut', 'untuk', 'atletico', '.', 'simeone', 'won', 'my', 'heart', ',', 'no', 'matter', 'what', 'the', 'final', 'result', '!']	['@ATM_id', '@ATM_GarisLunak', 'tetap', 'salut', 'untuk', 'Atletico', '.', 'Simeone', 'won', 'my', 'heart', ',', 'no', 'matter', 'what', 'the', 'final', 'result', '!']
469902276191330304	1170	"['rt', '@samiahmuneer', ':', ""don't"", 'forget', 'to', 'wake', 'up', 'for', '#fajr', 'salah', '#blessing', 'http://t.co/bhv0smja70']"	['RT', '@SamiahMuneer', ':', 'Dont', 'forget', 'to', 'wake', 'up', 'for', '#Fajr', 'Salah', '#Blessing', 'http://t.co/BHv0sMJA70']
471797250146832384	1171	['@camilacabello97', '#askcamila', 'can', 'you', 'open', 'the', 'link', 'and', 'read', 'this', '?', 'te', 'amo', 'camila', 'mi', 'amor', 'https://t.co/hhfwh95igb', 'x40']	['@camilacabello97', '#AskCamila', 'Can', 'you', 'open', 'the', 'link', 'and', 'read', 'this', '?', 'TE', 'AMO', 'CAMILA', 'MI', 'AMOR', 'https://t.co/HhfwH95iGB', 'x40']
469881241739612160	1175	['@basscampfest', 'congratulations', '@casy_21', '&', 'oh my god', '!!!', 'thank', 'you', 'thank', 'you', '!!!!']	['@BassCampFest', 'congrats', '@Casy_21', '&', 'omg', '!!!', 'thank', 'u', 'thank', 'u', '!!!!']
471838157206343680	1178	['@nyomi_alfaro', 'a', 'little', 'bit', 'of', 'days', 'laughing out loud', 'xd', 'yes', 'laughing out loud']	['@Nyomi_Alfaro', 'a', 'little', 'bit', 'of', 'days', 'lol', 'xD', 'yessss', 'lol']
469984169968144384	1181	"['@tyleroakley', 'ticketless', 'but', 'i', ""don't"", 'care']"	['@tyleroakley', 'ticketless', 'but', 'i', 'dont', 'care']
472030319218941952	1182	"['rt', '@sarahdberry', ':', 'this', 'fu', 'fu', 'lame', 'shit', 'i', ""ain't"", 'with', 'it', '.', 'http://t.co/afnz9prteu']"	"['RT', '@sarahdberry', ':', 'Dis', 'fu', 'fu', 'lame', 'shit', 'I', ""ain't"", 'wit', 'it', '.', 'http://t.co/afnz9PrTEU']"
469890746032484352	1185	['rt', '@luis34g', ':', 'masso', 'wants', 'the', 'd', '@johnmasso77']	['RT', '@Luis34G', ':', 'Masso', 'wants', 'the', 'D', '@JohnMasso77']
470512958468927488	1190	['rt', '@isyrq', ':', 'dari', '15-9', 'lcw', 'comeback', '21-16', 'respect']	['RT', '@isyrq', ':', 'Dari', '15-9', 'lcw', 'comeback', '21-16', 'respect']
471347318781116418	1191	['@choiaffley', 'yes', 'i', 'am', 'hehe', '.', 'of course', 'unnie', '!', 'what', 'are', 'your', 'fandoms', 'by the way', '?', ':)']	['@choiaffley', 'yes', 'i', 'am', 'hehe', '.', 'Ofcourse', 'unnie', '!', 'What', 'are', 'your', 'fandoms', 'btw', '?', ':)']
471515963327021056	1192	['rt', '@realluisrosado', ':', 'trying to', 'get', 'in', 'touch', 'with', 'kapala', 'and', 'help', 'him', 'out', '#letkapalawalk']	['RT', '@RealLuisRosado', ':', 'Tryna', 'get', 'in', 'touch', 'with', 'Kapala', 'and', 'help', 'him', 'out', '#LetKapalaWalk']
472187148444368896	1194	['@willythekid0821', 'laughing my ass off', 'he', 'went', 'super', 'saiyan']	['@WillyTheKid0821', 'lmaoo', 'he', 'went', 'super', 'saiyan']
472066537063329792	1195	['oh my god', 'i', 'still', 'know', 'that', 'was', 'happening', 'song', 'lyrics', 'its', 'been', 'like', '3', 'years', 'oh my god']	['OMG', 'I', 'STILL', 'KNOW', 'THAT', 'VAS', 'HAPPENIN', 'SONG', 'LYRICS', 'ITS', 'BEEN', 'LIKE', '3', 'YEARS', 'omg']
470030416351870977	1196	"['rt', '@anniebaabee', ':', ""i'm"", 'just', 'happy', ""there's"", 'no', 'school', 'on', 'monday', 'to be honest']"	['RT', '@anniebaabee', ':', 'Im', 'just', 'happy', 'theres', 'no', 'school', 'on', 'monday', 'tbh']
472210565259997184	1197	"['@gapeach_est1083', 'i', 'hate', 'you', ""rt'd"", 'that', 'and', 'made', 'me', 'click', 'on', 'their', 'bitch', 'ass', 'page', '..', 'laughing out loud']"	"['@GaPeach_est1083', 'I', 'hate', 'u', ""RT'd"", 'that', 'and', 'made', 'me', 'click', 'on', 'their', 'bitch', 'ass', 'page', '..', 'lol']"
472014427026231297	1199	"['@ohsoocharming', 'laughing out loud', ',', 'yay', 'me', '.', ""how's"", 'the', 'little', 'ones', '??']"	"['@OhSooCharming', 'Lol', ',', 'yay', 'me', '.', ""How's"", 'the', 'little', 'ones', '??']"
471611299861114880	1200	"['grand', 'cafe', 'sante', 'avenida', 'de', 'los', 'boliches', '95', ',', '29640', ',', 'fuengirola', '.', 'the', 'home', 'of', 'the', 'famous', ""'"", 'apple', 'strudel', ""'""]"	"['Grand', 'Cafe', 'Sante', 'Avenida', 'de', 'los', 'boliches', '95', ',', '29640', ',', 'Fuengirola', '.', 'The', 'Home', 'of', 'The', 'Famous', ""'"", 'Apple', 'Strudel', ""'""]"
471192301499596800	1203	['webpage', 'marketing', 'using', 'seo', ',', 'backlinking', 'and', 'ppc', 'management', ',', 'visit', 'us', 'today', '!', 'http://t.co/qnboovnszr', '#marketing']	['Webpage', 'Marketing', 'using', 'SEO', ',', 'Backlinking', 'and', 'PPC', 'Management', ',', 'Visit', 'Us', 'Today', '!', 'http://t.co/QNbOOVnsZr', '#marketing']
470473590710624256	1204	['rt', '@amirulasyraf___', ':', 'i', 'am', 'hardwell', '-', '2', 'hour', 'hd', 'liveset', 'giveaway', '#hardwell1000000', ':', 'http://t.co/ecmvtobat7', 'via', '@youtube']	['RT', '@AmirulAsyraf___', ':', 'I', 'AM', 'HARDWELL', '-', '2', 'HOUR', 'HD', 'LIVESET', 'GIVEAWAY', '#HARDWELL1000000', ':', 'http://t.co/EcMVTOBAT7', 'via', '@YouTube']
470320087568633856	1205	['the', 'best friend forever', 'is', 'moving', 'close', 'to', 'me', '@hollyv_12', 'you', 'know', 'that', 'means', 'turn up', ';)']	['The', 'bff', 'is', 'moving', 'closeeee', 'to', 'mee', '@hollyv_12', 'you', 'know', 'that', 'means', 'turnUp', ';)']
471997322633949184	1206	"['""', '@imniallsmichael', ':', 'this', 'is', 'the', 'real', 'zayn', 'malik', 'that', 'we', 'love', 'and', 'know', '#biggestliesgma', '#prayfortheo', 'http://t.co/t53tb1de53', '""']"	"['""', '@ImNiallsMichael', ':', 'THIS', 'IS', 'THE', 'REAL', 'ZAYN', 'MALIK', 'THAT', 'WE', 'LOVE', 'AND', 'KNOW', '#BiggestLiesGMA', '#prayfortheo', 'http://t.co/T53Tb1De53', '""']"
470494008574099456	1209	['miller', 'takes', 'fourth', 'walk-off', 'loss', 'as', 'skid', 'hits', 'nine', '..', 'red sox', 'major league baseball', 'http://t.co/rslvwtaxpo']	['Miller', 'takes', 'fourth', 'walk-off', 'loss', 'as', 'skid', 'hits', 'nine', '..', 'RedSox', 'MLB', 'http://t.co/rSlvwTAXPO']
469915991552843776	1210	"[""i'm"", 'at', 'the', 'chocolate', 'bar', '(', 'kuwait', 'city', ',', 'hawalli', 'governorate', ')', 'w/', '2', 'others', 'http://t.co/9asak856eo']"	"[""I'm"", 'at', 'The', 'Chocolate', 'Bar', '(', 'Kuwait', 'City', ',', 'Hawalli', 'Governorate', ')', 'w/', '2', 'others', 'http://t.co/9aSAK856eO']"
472022136127631361	1213	"['rt', '@_aliwatson', ':', '""', 'rain', 'is', 'a', 'good', 'thing', '""', 'laughing out loud', 'do', 'you', 'not', 'remember', 'last', 'year', '???']"	"['RT', '@_aliwatson', ':', '""', 'Rain', 'is', 'a', 'good', 'thing', '""', 'lol', 'do', 'u', 'not', 'remember', 'last', 'year', '???']"
471344282113417216	1215	['@princevincentg', 'story', 'of', 'my', 'life', 'haha']	['@PrinceVincentG', 'story', 'of', 'my', 'lifeee', 'haha']
471960848983162880	1216	['rt', '@itsohsodemi', ':', 'demi', 'lovato', 'with', 'fans', 'outside', 'itv', 'studios', 'in', 'london', '-', 'may', '28th', '#27', 'http://t.co/bpd0uevvmh']	['RT', '@itsohsodemi', ':', 'Demi', 'Lovato', 'with', 'fans', 'outside', 'ITV', 'studios', 'in', 'London', '-', 'May', '28th', '#27', 'http://t.co/bpd0UeVVmh']
471149381190553600	1218	['rt', '@exoindonesia', ':', '[', 'preview', ']', '140526', 'luhan', 'xiumin', '@', 'mbc', 'idol', 'futsal', 'championship', '(', 'cr', ':', 'loveholic', ')', 'http://t.co/v7hm3ckqvu']	['RT', '@EXOINDONESIA', ':', '[', 'PREVIEW', ']', '140526', 'Luhan', 'Xiumin', '@', 'MBC', 'Idol', 'Futsal', 'Championship', '(', 'cr', ':', 'loveholic', ')', 'http://t.co/v7hm3CkQVU']
471973150872195073	1220	['rt', '@niallofficial', ':', 'dressing', 'room', 'shenanigans', '!', 'with', 'harry styles', 'http://t.co/xdupsttiot']	['RT', '@NiallOfficial', ':', 'Dressin', 'room', 'shenanigans', '!', 'With', 'harrystyles', 'http://t.co/xDUPSTtIot']
470745788482879488	1223	"['rt', '@trapgypsy', ':', 'if', 'bae', ""can't"", 'roll', 'bomb', 'ass', 'blunts', 'then', ""that's"", 'not', 'bae']"	"['RT', '@TRAPGYPSY', ':', 'if', 'bae', ""can't"", 'roll', 'bomb', 'ass', 'blunts', 'then', ""that's"", 'not', 'bae']"
472056592364339202	1224	['@mcabee_clint', 'feels', 'good', 'to', 'be', 'me', 'laughing out loud']	['@mcabee_clint', 'feela', 'good', 'to', 'be', 'me', 'lol']
469888896340594689	1226	"['@honeylo_mein', 'okay', ""i'm"", 'going', 'to', 'help', 'you', '.', 'first', ',', 'take', 'a', 'selfie', '.', 'then', '....', 'run', '!!!']"	['@HoneyLo_Mein', 'okay', 'im', 'going', 'to', 'help', 'you', '.', 'First', ',', 'take', 'a', 'selfie', '.', 'Then', '....', 'RUNNN', '!!!']
471074848379129856	1227	['salute', 'to', 'my', 'bae', '@aggy___', 'for', 'serving', 'our', 'country', 'and', 'looking', 'sexy', 'doing', 'it', '#happymemorialday', 'http://t.co/11ly2q3epy']	['Salute', 'to', 'my', 'bae', '@aggy___', 'for', 'serving', 'our', 'country', 'and', 'lookin', 'sexy', 'doing', 'it', '#HappyMemorialDay', 'http://t.co/11LY2Q3epY']
470560203117977600	1230	['back', 'to', 'reality', '.', 'meh', '(@', 'cyberia', 'townvilla', ')', 'http://t.co/7bvor9amsj']	['Back', 'to', 'reality', '.', 'Meh', '(@', 'Cyberia', 'TownVilla', ')', 'http://t.co/7bVor9aMsj']
